,genre,artist,song,lyrics
49,Hip Hop/Rap,LL COOL J,I Need Love,when i'm alone in my room sometimes i stare at the wall and in the back of my mind i hear my conscience call telling me i need a girl who's as sweet as a dove for the first time in my life i see i need love there i was giggling about the games that i had played with many hearts and i'm not saying no names then the thought occurred tear drops made my eyes burn 'coz i said to myself look what you've done to her i can feel it inside i can't explain how it feels all i know is that i'll never dish another raw deal playing make believe pret that i'm true holding in my laugh as i say that i love you saying amor kissing you on the ear whispering i love you and i'll always be here although i often reminisce i can't believe that i found a desire for true love floating around inside my soul because my soul is cold and half of me deserves to be this way till i'm old but the other half needs affection and joy and the warmth that is created by a girl and a boy i need love i need love romance sheer delight how sweet i gotta find me a girl to make my life complete you can scratch my back we'll get cozy and huddle i'll lay down my jacket so you can walk over a puddle i'll give you a rose pull out your chair before we eat kiss you on the cheek and say ooo girl you're so sweet it's deja vu whenever i'm with you i could go on forever telling you what i do but where you at you're neither here or there i swear i can't find you anywhere damn sure you ain't in my closet or under my rug this love search is really making me bug and if you know who you are why don't you make yourself seen take the chance with my love and you'll find out what i mean fantasy's can run but they can't hide and when i find you i'm gon' pour all my love inside i need love i need love i wanna kiss you hold you never scold you just love you suck on you neck caress you and rub you grind moan and never be alone if you're not standing next to me you're on the phone can't you hear it in my voice i need love bad i've got money but love's something i've never had i need your ruby red lips sweet face and all i love you more than a man who's ten feet tall i'd watch the sunrise in your eyes we're so in love when we hug we become paralyzed our bodies explode in ecstasy unreal you're as soft as a pillow and i'm as hard as steel it's like a dream land i can't lie i never been there maybe this is an experience that me and you can share clean and unsoiled yet sweaty and wet i swear to you this is something i'll never forget i need love i need love see what i mean i've changed i'm no longer a play boy on the run i need something that's stronger friendship trust honor respect admiration this whole experience has been such a revelation it's taught me love and how to be a real man to always be considerate and do all i can protect you you're my lady and you mean so much my body tingles all over from the slightest touch of your hand and understand i'll be frozen in time till we meet face to face and you tell me you're mine if i find you girl i swear i'll be a good man i'm not gonna leave it in destiny's hands i can't sit and wait for my princess to arrive i gotta struggle and fight to keep my dream alive i'll search the whole world for that special girl when i finally find you watch our love unfurl i need love i need love girl listen to me when i be sittin' in my room all alone staring at the wall fantasies they go through my mind and i've come to realize that i need true love and if you wanna give it to me girl make yourself seen i'll be waiting i love you
50,Hip Hop/Rap,Foxy Brown f/ Jay-Z,I'll Be,foxy brown f/ jayz miscellaneous i'll be that's right that's right how we do yeah i'll nana uh huh uh come on  what up pop brace yourself as i ride on top close your eyes as you rideright out your socks double lose his mind as he grind in the tunnel wanna gimme the cash he made off his last bundle nastygirl don't pass me the world i push to be not the backseat girl don't deep throat  she floats murder she wrote and keeps the heat close firm nigga we 'posed to be the illest on 3 coasts familie bigga than icos yeah danny devito small nigga that's all niggas no shark in this year raise it bigger 15 percent make the whole world sit up and take notice nana take over ya'll take hold it's through papa  1uh straight out the gate ya'll we drop hits tell me how nasty can you get all the way from the hood to your neck of the woods it's ripped one thing's for sure i'll be there rpt 1  i'm too live nasty as i wanna be don't shake your sassy ass in front of me before i take you there and tear your back out that shit aint happened since the mack was out i'm rollin' for lana dripped in gabbana 90's style your finest style right away it's the fit wanna taste the shit put me on a basin throw ya face in it fa nana ya'll can't toucha my sex drive all night like a trucker let alone the skills i posess and ya'll gone see by these mil's i posess never settle for less i'm in excess not inexpensive dvs to the 2 thats just the way i'm built nastywhat classy still rpt 1  well you can ho what i got roll wit the rock fella capo in the candy apple drop will tears fall to your ears if i dont stop can ya throw it like a quarterbackthird in the lot  dig menow get your lot like biggie like irv in the spot word middie the cop 'n biddiei'm the bomdigi punana sexy brown thinguh maddonya make 'em turn over from the fullcourt pressure to undress ya and shit all over your asses i ain't playin' knockin' out at the i'm seein' so what's the sense in delayin' i'm tryin to run g from the pm to the am i saw your little thing now im swayin' ok in rpt 1
51,Hip Hop/Rap,Ol' Dirty Bastard,Shimmy Shimmy Ya,oh fuck you can't even sing ooh baby i like it raw yeah baby i like it raw ooh baby i like it raw yeah baby i like it raw shimmy shimmy ya shimmy yam shimmy yay gimme the mic so i can take it away off on a natural charge bon voyage yeah from the home of the dodgers brooklyn squad wutang killer bees on a swarm rain on ya dollar's ass disco dorm for you to even touch my skill you gotta have the one killer bee and he ain't gonna kill now chop that down pass it all around lyrics get hard quick cement to the ground for any mc in any 52 states i gets psycho killer norman bates my producer slam my flow is like bam jump on stage and then i dundaah i like the way you come ooh baby i like it raw yeah baby i like it raw ooh baby i like it raw yeah baby i like it raw hey baby i like it raw yeah baby i like it raw ooh baby i like it raw yeah baby i like it raw shishimmy shimmy ya shimmy yam shimmy yay gimme the mic so i can take it away off on a natural charge bon voyage yeah from the home of the dodgers brooklyn squad wutang killer bees on a swarm rain on ya dollar's ass disco dorm for you to even touch my skill you gotta have the one killer bee and he ain't gonna kill now chop that down pass it all around lyrics get hard quick cement to the ground for any mc in any 52 states i gets psycho killer norman bates my producer slam sharp like bam jump on stage and then i dundaah shishimmy shimmy ya yeah shishishimmy shimmy ya shimmy yam shimmy yay shishimmy shimmy ya shimmy yam shimmy yay shishishimmy shishimmy shimmy ya shimmy yam shimmy yay shishimmy shishimmy shimmy ya shimmy yam shimmy yay gimme the mic so i can take it away shimmy shimmy ya
52,Hip Hop/Rap,"Terror Squad, Fat Joe and Remy",Lean Back (Clean Version),i don't give a 'bout your fault or mishappenin's we from the bronx new york thing happens kids clappin' love to spark the place half the on the squad got a scar on they face it's a cold world and this is ice half a mil' for the charm this is life got the phantom in front of the building trinity ave 10 years been legit they still figure me bad as a youngin' was too much to cope with why you think bx nicknamed me cook coke should've been called don robbery extorsion or maybe grand larceny i did it all i put the pieces to the puzzle this long i knew me and my peoples was gon' bubble came out the gate on some flow joe fat with shotty was the logo kid said my don't dance we just pull up our pants and do the rocaway now lean back lean back lean back lean back i said my don't dance we just pull up our pants and do the rocaway now lean back lean back lean back lean back r to the ezzy m to the whizzi my arms stay breezy the don's stay flizzi got a date at 8 i'm in a 740'fizzi've and i just bought a bike so i can ride til' i die with a matchin' jacket 'bout to cop me a mansion my squad in the club but you know they not dancin' we gangsta and gangstas don't dance we boogie so never mind how we got in here with the burners and hoodies listen we don't pay admission and bouncers don't check us and we walk around the metal detectors and there really ain't a need for a vip section in the middle of the dance floor reckless check it said it like my necklace started relaxin' now that's what the hell i call a chain reaction see money ain't a thing we still the same flows just changed now we 'bout to change the game said my don't dance we just pull up our pants and do the rocaway now lean back lean back lean back lean back i said my don't dance we just pull up our pants and do the rocaway now lean back lean back lean back lean back now we livin' better now gucci sweater now and that g4 could fly through any weather now see haters get tight when you worth some millions that's why i sport the chinchilla to hurt they feelin's your can find joe crack at all type of out at vegas front roll on all the fights and if i would've brought compton they'd prolly squeel 'cause half these rappers dead broke like dirick fa' real if you cross the line damn right i'm gon' hurt you these even made gang signs commercials even lil' bow wow throwin' it up b2k crip walkin' like that's what's up kay keep tellin' me to speak about da rucker matter of fact i don't wanna speak about da rucker not even peewee kirkland could imagine this my champ pee didn't have to play to win the championship my don't dance we just pull up our pants and do the rocaway now lean back lean back lean back lean back i said my don't dance we just pull up our pants and do the rocaway now lean back lean back lean back lean back
53,Hip Hop/Rap,Big Daddy Kane,I Get The Job Done,"big daddy kane it's a big daddy thing i get the job done kane	hey yo teddy riley	yo kane i ran into a young lady maliya last night riley word kane	must have been her husband's payday riley	heheh kane	because she bought me this here brand new diamond link that you see me with on riley	mmm kane	smooth you knowhati'msayin you know why riley	why kane kane cause i get the job done   ""i work"" 3x ""i work baby"" big daddy kane the question at hand is how do i love thee i count the ways but girls don't shove me one by one you can come and caress me undress and molest me but you can't posess me because i love a young lady that's beautiful but one that's smart for me is more suitable in other words to make it simple and plain you gotta have a brain in order to be ms kane but in the case of not becomin my lady i take em eight to eighty dumb crippled and crazy crisp and clean with no caffeine and a pair of spandex or either tight jeans couldn't believe the ones with the chinese cunt but i'll take em with the weave hangin down to they butts and if you step up in a large sum like martin luther king i shall overcome i get the job done  + kane says ""i get the job done"" every two lines big daddy kane some of you ladies make moves too quick and settle down without havin a large pick rushin to becomin some poohbutt's wife and no longer do you enjoy the married life well i let you know this is a brand new year so never fear the big daddy is here to do things in places your husband wouldn't and do certain things he probably just couldn't let me sneak into your life like a thief in the night lick your body all over and squeeze you real tight nibble all over your ear and give your back a massage you'll say ""oooh i like it just like debarge"" how large smooth and mild i'll make you smile honey child and if you like then get buckwild and when i turn her back on you'll have to say like calgon please take me away so when your main course is doin nothin for ya just look at me as a tasty side order that came into your life and brought a thrill cause any husband won't i'm a neighbor who will get the job done  + kane says ""i get the job done"" every two lines kane	tr take it to the bridge uhh big daddy kane here's a perfect description of me six foot one and dark and lovely and if they're sayin black is beautiful it's true not phony i'm browner than bobby so won't you be my +tenderoni+ and get a whiff of this nymphomaniac and uhh the date mack is ready to attack and prove that i'm a pro and far from a rookie ain't no hair on my chest but i'm one tough cookie whoever said you had to be onehundred percent masculine in order to be in i'd rather be more subtle and smooth and sooth girl you won't disapprove and i promise that you'll never forget hmmmmmmmmmmm now what's a title to fit me a champ like tyson a captain like kirk no employee of the month cause yo i do work the kane is on the job an expert cause i get it done so lights camera action all hail the one that gets the job done  + kane says ""i get the job done"" every two lines  to the end "
54,Hip Hop/Rap,MC Lyte,Cha Cha Cha,kick this one here for me and my dj you can cha cha cha to this mardis gras i'm the dopest female that you've heard thus far and i do get better the voice gets wetter nobody gets hurt as long as you let her do my thing with an '89 swing the dopeness i write i guarantee delight to the hiphop maniac the uptown brainiac in full effect mc lyte is back and better than before as if that was possible my competition you'll find them in the hospital visiting time i think it's on a sunday but notice they only get one day to shine the rest of the week is mine and i'll blind you with the science that the others have yet to find so come along and i'll lead you the right way just clap your hands to the words i say come on kick this one here for me and my dj i've got the power to spread out and devour at the same time i'll eat you up with a rhyme but i'll let you slide 'cuz you accidentally hopped on the wrong side now come on that's suicide hypothetically speaking okay let's say you didn't know what you were doing you're new in town and you're looking around for another name to ruin and it's me that you're pursuing well well well i'll be damned i might as well tell you who i am i am the capital l y t e and it's shocking i'm the one you're mocking oh yes i've been watching you watching me and like the fat on your back it's plain to see that you're a wannabe but you can't be what you're not so you better start living with what you got kick this one here for me and my dj yeah dj krock when you hear a scratch now it's time to kick a rhyme out the batch and you're the receiver eager as a beaver time to convert the nonbeliever that i'm a roadrunner leaving you in the dust i can adjust to the times and at times i might just get quicker than the ticker of your pacemaker more tender than a roni but harder than a jawbreaker so don't ever second guess me and if you're wondering who could the best be think a second and recollect the worst whipping you ever had yet and i'll bet that i did it my fingerprints are still on you how many times i gotta warn you about the light it'll blind your sight but the rhythm will still guide you through the night kick this tip kick this one here for me and my dj
55,Hip Hop/Rap,Digable Planets,Rebirth of Slick (Cool Like Dat),we like the breeze flow straight out of our lids them they got moved by these hard rock brooklyn kids us flow a rush when the dj's boomin' classics you dig the crew on the fattest hip hop records he touch the kinks and sinks into the sounds she frequents the fatter joints called undergrounds our funk zooms like you hit the mary jane they flock to booms man boogie had to change who freaks the clips with mad amount percussion where kinky hair goes to un thought of dimensions why's it so fly 'cause hip hop kept some drama when butterfly rocked his light blue suede pumas what by the cut we push it off the corner how was the buzz entire hip hop era was fresh and fat since they started sayin' audi 'cause funks made fat from right beneath my hoodie the puba of the styles like miles and shit like sixties funky worms with waves and perms just sendin' chunky rhythms right down ya block we be to rap what key be to lock but i'm cool like dat i'm cool like dat i'm cool like dat i'm cool like dat i'm cool like dat i'm cool like dat i'm cool like dat i'm cool we be the chocolates taps on my raps she innovates at the sweeta cat naps he at the funk club with the vibrate them they be crazy down with the five plate it can kick a plan then a crowd burst me i be diggin' it with the bump verse us we be freakin' till dawn blinks an eye he gives the strangest smile so i say hi who understood yeah understood the plan him heard a beat and put it to his hands what i just flip let borders get loose how to consume or they'll be just like juice if it's the shit we'll lift it off the plastic the babes'll go spastic hip hop gains a classic pimp playin' shock it don't matter i'm fatter ax butta how i zone man cleopatra jones and i'm chill like dat i'm chill like dat i'm chill like dat i'm chill like dat i'm chill like dat i'm chill like dat i'm chill like dat i'm chill blink blink blink think think think we get ya free 'cause the clips be fat boss them they're the jams and commence to goin' off she sweats the beat and ask me 'cause she puffed it me i got crew kids seven and a crescent us 'cause a buzz when the nickel bags are dealt him that's my man with the asteroid belt they catch a fizz from the mr doodle big he rocks a tee from the crooklyn non pigs the rebirth of slick like my gangsta stroll the lyrics just like loot come in stacks and rolls you used to find a bug in a box with fade now he boogies up your stage plaits twist or braids and i'm peace like dat i'm peace like dat i'm peace like dat i'm peace like dat i'm peace like dat i'm peace like dat i'm peace like dat i'm peace check it out man i groove like dat i'm smmoce like dat i jive like dat i roll like dat yeah i'm thick like dat i stack like dat i'm down like dat i'm black like dat well yo i funk like dat i'm fat like dat i'm in like dat 'cause i swing like dat we jazz like dat we freak like dat we zoom like dat we out
56,Hip Hop/Rap,The Roots,What They Do,"never do what they do what they do what they do yo yo lost generation fast paced nation world population confront they frustration the principles of true hiphop have been forsaken it's all contractual and about money makin' pretendtobe cats don't seem to know they limitation exact replication and false representation you wanna be a man then stand your own to emcee requires skills; i demand some shown i let the frauds keep frontin' and roam like a cellular phone far from home givin' crowds what they wantin' official hiphop consumption the fifth thumpin' keepin' ya party jumpin' with an original somethin' yo i dedicate this to the one dimensional no imagination excuse for perpetration my man came over and said ""yo we thought we heard you"" joke's on you; you heard a bitin'ass crew but um never do what they do what they do what they do thin is the line that run between love and hatred the game is illnatured; it's nothing sacred aiyyo it's funny when i see some rap niggas due to make it a few'll blow up or go as far as they can take it my nine to five is just to hit ya; get the party live i'm black thought used to rap for sport now the rhymes sayin' rent payin' life support i take it very seriously within this industry it's various crews that try to touch me but i come with the beautiful things and i bless the track plushly around the world crowds love me from doin' tours recipient of applause from all of you and yours creator of original sounds to send to stores you take home to absorb and sweat it out your pores now who can stop the music runnin' through these veins infinitely go against the grain; that's why my motto's to never do what they do what they do what they do livin' the life of limos and lights airplanes and trains short days and long nights keyboards and mics bass chords and drum kicks and my mental thick to hit my head like brick as i embark on a mission welcomin' to the dark when i first spark the arts when the listenin' start open your head wide and let the thought inside my style fortified by all of philadelphi i've dealt more stealth than all the wicked wealthy mentality undetectable by the naked eye then i get paid when the record is played to put it short ""i want it made"" like ed; 'nuff said then after that i'm puttin' on my cousin hamed we let the ladies blend with the dark skin thoroughbred and discover my level is that of no other and roots crew reign official and true while i'm continuin' to never do what they do what they do what they do"
57,Hip Hop/Rap,House Of Pain,Jump Around,pack it up pack it in let me begin i came to win battle me that's a sin i won't tear the sack up punk you'd better back up try and play the role and yo the whole crew will act up get up stand up come on throw your hands up if you've got the feeling jump across the ceiling muggs is a funk fest someone's talking junk yo i'll bust 'em in the eye and then i'll take the punks home feel it funk it amps it are junking and i got more rhymes than there's cops that are dunking donuts shop sure 'nuff i got props from the kids on the hill plus my mom and my pops i came to get down i came to get down so get out your seats and jump around jump around jump around jump around jump up jump up and get down jump jump jump i'll serve your ass like john macenroe if your girl steps up i'm smacking the ho word to your moms i came to drop bombs i got more rhymes than the bible's got psalms and just like the prodigal son i've returned anyone stepping on me you'll get burned 'cause i got lyrics and you ain't got none so if you come to battle bring a shotgun but if you do you're a fool 'cause i duel to the death tryin' to step me you'll take your last breath i got the skill come get your fill 'cause when i shoot to give i shoot to kill i came to get down i came to get down so get out your seats and jump around jump around jump around jump around jump up jump up and get down jump jump jump i'm the cream of the crop i rise to the top i never eat a pig 'cause a pig is a cop or better yet a terminator like arnold schwarzenegger tryin' to play me out like as if my name was sega but i ain't going out like no punk bitch get used to one style and you know i might switch it up up and around then buck buck you down put out your head then you wake up in the dawn of the dead i'm coming to get ya i'm coming to get ya spitting out lyrics homie i'll wet ya i came to get down i came to get down so get out your seats and jump around jump around jump around jump around jump up jump up and get down jump jump jump this is dedicated to joe da flava dakota rap your bull's eye
58,Hip Hop/Rap,T.I.,What You Know,aye aye aye aye aye what you know about that what you know about that what you know about that aye don't you know i got key by the three when i chirp shawty chirp back louis napsack where i holdin' all tha work at what you know about that what you know about that what you know about that hey i know all about that loaded 44 on the low where the cheese at fresh off the jet to the jects where the g's at what you know about that what you know about that hey what you know about that hey i know all about that see me in ya city sittin' pretty know i'm shining dawg ridin' wid a couple latin broads and a china doll and you know how we ball ridin' in shiny cars walk in designer malls buy everything we saw you know about me dogg don't talk about me dogg and if you doubt me dogg you better out me dogg i'm throwed off slightly bro don't wanna fight me bro i'm fast as lightning bro ya better use ya nike's bro know you don't like me cause yo bitch most likely does she see me on them dubs in front of every club i be on dro i'm buzzed gave every ho a hug niggaz don't show me mugs 'cause you don't know me cuz aye don't you know i got key by the three when i chirp shawty chirp back louis napsack where i holdin' all tha work at what you know about that what you know about that what you know about that hey i know all about that loaded 44 on the low where the cheese at fresh off the jet to the jects where the g's at what you know about that what you know about that hey what you know about that hey i know all about that candy on the '64 leather guts and fishbowl 50 on the pinky ring just to make my fist glow ya bitches get low because i get dough so what i'm rich ho i still would pull a kickdo' what you talking shit fo' and gotta run and hit fo' got you a yellin' i thought you pulled out a gun and hit fo' but you's a scary dude believed by very few just keep it very cool or we will bury you see all that attitude's unnecessary dude you never carry tools not even square he cube you got these people fooled who see you on the tube whatever try the crew they'll see you on the news aye don't you know i got key by the three when i chirp shawty chirp back louis napsack where i holdin' all tha work at what you know about that what you know about that what you know about that hey i know all about that loaded 44 on the low where the cheese at fresh off the jet to the jects where the g's at what you know about that what you know about that hey what you know about that hey i know all about that fresh off the jet to the block burn a rubber with the top pop i'll pop and bust a shot and tell em stop and make the block hot ya label got got cuz you are not hot i got the top spot and it will not stop a video or not that will bust it to the glock stop drag ya out that bentley coupe and take it to the chop shop partner we not ya'll if it may pop off i'll answer the question will i get ya block knocked off and what it is bro look i will kill bro i'm in your hood if you a gangsta what you hid for somebody better get bro for he get sent for you say you wanna squash it what you still talkin' shit for aye don't you know i got key by the three when i chirp shawty chirp back louis napsack where i holdin' all tha work at what you know about that what you know about that what you know about that hey i know all about that loaded 44 on the low where the cheese at fresh off the jet to the jects where the g's at what you know about that what you know about that hey what you know about that hey i know all about that
59,Hip Hop/Rap,3rd Bass,Pop Goes the Weasel,let's all sing pop goes the weasel pop goes the pop goes the windin' of the weasel i see the empty pocket needs a refill i got a squad with a list of complainers i should have started rape rappers against phony entertainers so we can make it known that we won't get swayed it's ninetyone son so somethin's gotta change gettin' paid to peddle sneakers and soda pop pop pop pop pop goes the weasel as drawers drop drop drop drop why not take your top ten pop hit fix the music and make senseless rhymes fit i guess it's the fact that you can't be artistic intricate raps becomin' so simplistic i gotta strong mind it doesn't have to be spoonfed and i can read what doesn't have to be read so some stay illiterate and feeble legally licked you go the ways of the weasel the weasel pop pop goes the weasel the weasel pop pop goes the weasel the weasel pop pop goes the weasel the weasel pop goes the weasel 'cuz the weasel goes pop pop pop goes the weasel the weasel pop pop goes the weasel the weasel pop pop goes the weasel the weasel pop goes the weasel 'cuz the weasel goes pop hiphop got turned into hit pop the second a record was number one on the pop charts for those that get on heart that got a spot in the ghetto let no one forget about the hard part now in ninetyone we got a new brand a new band lookin' like the same old klan same old thieves that skeez so we gotta make sure that real rap has got to endure why score all my points in one period appearin' in complex structure like a pyramid the paper for the media presence ya learn lesson from the face of false legend stop vexin' on the skills ya ain't originate the thin ice you skate upon will break and set ya straight ate up on the plate now who's diesel not the weasel not the weasel pop goes the weasel pop pop goes the weasel the weasel pop pop goes the weasel the weasel pop pop goes the weasel the weasel pop goes the weasel 'cuz the weasel goes pop pop pop goes the weasel the weasel pop pop goes the weasel the weasel pop pop goes the weasel the weasel pop goes the weasel 'cuz the weasel goes pop ya stole somebody's record then ya looped it ya looped it ya boosted the record then ya looped it ya looped it aiyyo i came from cali and they hooped it they hooped it but now you're getting sued kinda stupid boosted tracks get slaps ya got no haps to reach all four corners of the map for kids in kansas to those who speak spanish doin' crazy damage so the wack gets banished can't manage the truth until you buy a way ya ain't quick so ya switch off the exit from my highway to rest but a crook had to take a second look ever heard of a chef who can't cook but the minister prime can lay laws hey yo pete nice rip the mic and go for yours goes for mine i goes for mine find the prime won't eat the green eggs and swine on line like the search in the hoody with the woody get a disc or tape at sam goody why'd ya run through the doors some left open ropin' off the scenes of the crime smokin' i got pub and i'ma nut like a scud see blowin' up like i'm throwin' up a beef patty sellouts run 'bout like the measles no cures 'cause pop goes the weasels pop pop goes the weasel the weasel pop pop goes the weasel the weasel pop pop goes the weasel the weasel pop goes the weasel 'cuz the weasel goes pop pop pop goes the weasel the weasel pop pop goes the weasel the weasel pop pop goes the weasel the weasel pop goes the weasel 'cuz the weasel goes pop pop pop goes the weasel the weasel pop pop goes the weasel the weasel pop pop goes the weasel the weasel pop goes the weasel 'cuz the weasel goes pop pop pop goes the weasel the weasel pop pop goes the weasel the weasel pop pop goes the weasel the weasel pop goes the weasel 'cuz the weasel goes pop pop pop goes the weasel the weasel pop pop goes the weasel the weasel
60,Hip Hop/Rap,Slick Rick,Children's Story,"uncle ricky could you read us a bedtime story please huh please alright you kids get to bed i'll get the storybook y'all tucked in yeah here we go once upon a time not long ago where people wore pajamas and lived life slow where laws were stern and justice stood and people were behavin' like they ought to good there lived a little boy who was misled by another little boy and this is what he said me and you tike we're gonna make some cash robbin' old folks and makin' the dash they did the job money came with ease but one couldn't stop it's like he had a disease he robbed another and another and a sister and a brother tried to rob a man who was a dt undercover the cop grabbed his arm he started actin' erratic he said ""keep still boy no need for static"" punched him in his belly and gave him a slap but little did he know the little boy was strapped the kid pulled outta gun he said ""why'd you hit me"" the barrel was set straight for the cop's kidney the cop got scared the kid he starts to figure i'll do years if i pull this trigger so he cold dashed and ran around the block cop radios in to another lady cop he ran by a tree there he saw the sister shot for the head he shot back but he missed her looked 'round good and from expectations he decided he'd head for the subway stations but she was coming and he made a left he was running top speed till he was out of breath knocked and old man down and swore he killed him then he made his move to an abandoned building ran up the stairs up to the top floor opened up a door there guess who he saw dave the dope fiend shootin' dope who don't know the meaning of water nor soap he said ""i need bullets hurry up run"" the dope fiend rolled back a spankin' shot gun he went outside but there were cops all over then he dipped into a car a stolen nova raced up the block doin' 83 crashed into a tree near university escaped alive though the car was battered ratatattatered and all the cops scattered ran out of bullets and he still had static grabbed the pregnant lady and pulled out the automatic point it at her head he said the gun was full of lead he told the cops ""back off or honey here's dead"" deep in his heart he knew he was wrong so he let the lady go and he starts to run on sirens sounded he seemed astounded and before long the boy got surrounded he dropped his gun so went the glory and this is the way i have to end this story he was only one teen in a madman's dream the cops shot the kid i still here him scream this ain't funny so don't ya dare laugh just another case about the wrong path straight and narrow or your soul gets cast goodnight incomprehensible i know this story is really weird incomprehensible goodnight"
61,Hip Hop/Rap,Mase,Feel So Good,you ready mase party people in the place to be it's about that time for us to yo what you know about goin' out head west red lex tv's all up in the headrest try and live it up ride true a bigger truck peeps all glittered up stick up can they go what jig wit it 'cuz ship crisp split it all ho's ride get your nut 'till i can't get it up i'm a big man give this man room i'd a hit everything from cancun to grant's tomb why you standin' on the wall hand on your balls lighting up drugs always fightin' in the club i'm the reason they made the dress code they figure i wouldn't wild when i'm in my french clothes dress as i suppose from my neck to my toes neck full of gold baguettes in my rolls wreck shows collect those extra o's buy the e get a key to the lex to hold east west every state come on bury the hate millions the only thing we in a hurry to make are the friend that act's friend in a lex or a benz let's begin bring this bs to an end bad bad bad bad boy you make me feel so good you know you make me feel so good you know you make me feel so good bad bad bad bad boy i wouldn't change you if i could i wouldn't change you if i could i wouldn't change you if i could you can't understand we be waikiki sippin' dp to the tv look greedy little kids see me way out in dc with a z3 chrome vb's they wanna be me nigga's talkin' shit they ought to quit i'm fortunate they don't see a fourth what i get and those be the same ones walkin' while i whip just stylishing cars 'cuz they all true nig' so while you daydream my mercedes gleam and i deal with ho's that pose in maybeline one time you had it all i ain't mad at ya'll now give me the catalog i'll show you how daddy bought six cars and power to fire big stars sit up ceo style smokin' on cigars nigga it's like y'all be talkin' funny i don't understand language of people with short money bad bad bad bad boy you make me feel so good you know you make me feel so good you know you make me feel so good bad bad bad bad boy i wouldn't change you if i could i wouldn't change you if i could i wouldn't change you if i could do mase got the ladies yeah yeah do puff drive mercedes yeah yeah take hits from the 80's yeah yeah but do it sound so crazy yeah yeah well me personally it's nothin' personal i do what work for me you do what work for you and i dress with what i was blessed with never been arrested for nothin' domestic and i chill the way you met me with a jet ski attached to a se smoke my nestle no mad rapass cat where my check be problem with y'all i say it directly went from hard to sweet starved to eat from no hoes at shows to menage in suites now i be the cat that be hard to meet gettin' head from girls that used to hardly speak bad bad bad bad boy you make me feel so good you know you make me feel so good you know you make me feel so good bad bad bad bad boy i wouldn't change you if i could i wouldn't change you if i could i wouldn't change you if i could bad bad bad bad boy you make me feel so good you know you make me feel so good you know you make me feel so good bad bad bad bad boy i wouldn't change you if i could i wouldn't change you if i could i wouldn't change you if i could bad bad bad bad boy
62,Hip Hop/Rap,Common,I Used To Love H.E.R.,yes yes y'all and you don't stop 1 2 y'all and you don't stop yes yes y'all and you don't stop 1 2 common sense is gonna drop i met this girl when i was ten years old and what i loved most she had so much soul she was old school when i was just a shorty never knew throughout my life she would be there for me on the regular not a church girl she was secular not about the money no studs was mic checking her but i respected her she hit me in the heart a few new york niggaz had did her in the park but she was there for me and i was there for her pull out a chair for her turn on the air for her and just cool out cool out and listen to her sitting on a bone wishing that i could do her eventually if it was meant to be then it would be because we related physically and mentally and she was fun then i'd be geeked when she'd come around slim was fresh yo when she was underground original pure untampered and down sister boy i tell ya i miss her yes yes y'all and you don't stop 1 2 y'all and you don't stop yes yes y'all and you don't stop 1 2 common sense is gonna drop now periodically i would see ol' girl at the clubs and at the house parties she didn't have a body but she started getting thick quick did a couple of videos and became afrocentric out goes the weave in goes the braids beads medallions she was on that tip about stopping the violence about my people she was teaching me by not preaching to me but speaking to me in a method that was leisurely so easily i approached she dug my rap that's how we got close but then she broke to the west coast and that was cool 'cause around the same time i went away to school and i'm a man of expanding so why should i stand in her way she probably get her money in la and she did stud she got big pub but what was foul she said that the 'problack' was going out of style she said afrocentricity was of the past so she got into r an' b hip house bass and jazz now black music is black music and it's all good i wasn't salty she was with the boys in the hood 'cause that was good for her she was becoming well rounded i thought it was dope how she was on that freestyle shit just having fun not worried about anyone and you could tell by how her titties hung yes yes y'all and you don't stop 1 2 y'all and you don't stop yes yes y'all and you don't stop 1 2 common sense is gonna drop i might've failed to mention that this chick was creative but once the man got you well he altered her native told her if she got an image and a gimmick that she could make money and she did it like a dummy now i see her in commercials she's universal she used to only swing it with the innercity circle now she be in the 'burbs licking rock and dressing hip and on some dumb shit when she comes to the city talking about popping glocks serving rocks and hitting switches now she's a gangsta rolling with gangsta bitches always smoking blunts and getting drunk telling me sad stories now she only fucks with the funk stressing how hardcore and real she is she was really the realest before she got into showbiz i did her not just to say that i did it but i'm committed but so many niggaz hit it that she's just not the same letting all these groupies do her i see niggaz slamming her and taking her to the sewer but i'ma take her back hoping that the shit stop 'cause who i'm talking 'bout y'all is hip hop
